appid,linux,mac,windows
676730,0,1,1
676760,0,0,1
676770,0,0,1
676800,0,0,1
676820,0,1,1
676830,1,1,1
676840,0,0,1
676850,1,0,1
676880,0,0,1
676910,0,0,1
676960,0,1,1
676990,0,0,1
677010,0,0,1
677020,1,1,1
677030,0,0,1
677040,0,0,1
677060,0,0,1
677080,0,0,1
677120,1,0,1
677160,1,1,1
677180,0,0,1
677190,0,0,1
677210,0,0,1
677220,0,0,1
677230,0,0,1
677240,0,0,1
677280,0,0,1
677300,1,1,1
677330,0,0,1
677340,0,0,1
677380,0,0,1
677450,0,0,1
677480,0,0,1
677520,0,0,1
677650,1,1,1
677680,0,0,1
677700,0,0,1
677710,0,0,1
677720,0,1,1
677730,1,1,1
677780,0,0,1
677790,0,0,1
677820,0,0,1
677850,0,1,1
677870,0,0,1
677880,0,0,1
677910,0,0,1
677920,0,0,1
677980,0,0,1
678010,0,0,1
678060,0,0,1
678090,0,0,1
678100,0,0,1
678190,0,1,1
678200,0,0,1
678230,0,0,1
678240,0,0,1
678290,0,0,1
678310,0,1,1
678410,0,0,1
678430,0,0,1
678440,0,0,1
678450,0,0,1
678470,0,0,1
678500,0,0,1
678520,0,0,1
678530,1,0,1
678540,0,0,1
678560,0,0,1
678570,0,0,1
678620,0,1,1
678670,0,0,1
678760,0,0,1
678770,0,0,1
678780,0,0,1
678800,0,1,1
678820,0,0,1
678830,0,0,1
678850,0,1,1
678880,0,0,1
678890,0,0,1
678920,0,0,1
678930,1,1,1
678940,0,0,1
678950,0,0,1
678970,1,1,1
679030,0,0,1
679070,0,0,1
679080,0,0,1
679090,0,0,1
679100,1,1,1
679190,0,0,1
679220,0,1,1
679230,1,1,1
679260,0,0,1
679270,1,1,1
679300,1,1,1
679390,0,0,1
679400,0,1,1
679410,0,0,1
679430,0,0,1
679460,0,0,1
679470,0,0,1
679480,0,0,1
679490,0,0,1
679500,0,0,1
679510,0,0,1
679530,0,0,1
679620,0,0,1
679640,0,0,1
679660,0,0,1
679670,0,0,1
679690,0,0,1
679720,0,0,1
679740,1,1,1
679750,0,0,1
679770,0,1,1
679780,0,0,1
679820,0,1,1
679860,1,1,1
679930,1,1,1
679960,0,0,1
680040,0,0,1
680070,0,0,1
680100,0,0,1
680120,0,0,1
680140,0,0,1
680170,0,0,1
680190,0,1,1
680250,0,0,1
680310,0,0,1
680320,0,0,1
680330,0,0,1
680340,0,0,1
680350,0,0,1
680360,1,1,1
680390,0,0,1
680400,0,0,1
680450,0,0,1
680480,1,1,1
680500,0,0,1
680550,0,0,1
680560,0,0,1
680620,0,0,1
680640,0,0,1
680680,0,0,1
680690,0,0,1
680700,0,0,1
680730,0,0,1
680750,0,0,1
680780,0,0,1
680860,0,0,1
680890,0,0,1
680930,0,0,1
680940,0,0,1
680950,0,0,1
680970,0,0,1
680980,1,1,1
680990,0,0,1
681000,0,0,1
681020,0,0,1
681030,0,0,1
681060,0,0,1
681070,0,0,1
681090,0,0,1
681100,0,0,1
681150,0,0,1
681160,0,0,1
681190,0,1,1
681240,0,0,1
681260,0,0,1
681280,1,1,1
681290,0,0,1
681330,1,0,1
681340,0,0,1
681350,0,1,1
681360,0,0,1
681380,1,1,1
681390,0,0,1
681460,1,1,1
681480,0,0,1
681490,1,0,1
681500,0,0,1
681520,0,0,1
681530,0,1,1
681540,0,0,1
681550,0,0,1
681610,0,0,1
681620,0,0,1
681630,0,0,1
681660,0,0,1
681670,0,1,1
681720,0,0,1
681750,0,0,1
681760,0,1,1
681780,0,0,1
681800,0,1,1
681900,0,0,1
681910,0,1,1
681920,0,0,1
681950,0,0,1
681970,0,0,1
681980,0,0,1
681990,0,1,1
682000,0,0,1
682010,0,0,1
682020,0,0,1
682070,0,1,1
682080,0,1,1
682100,1,0,1
682130,0,0,1
682140,0,0,1
682150,0,0,1
682160,0,0,1
682170,0,0,1
682180,1,1,1
682230,0,0,1
682270,0,0,1
682280,0,0,1
682290,0,0,1
682340,0,0,1
682350,0,0,1
682360,0,0,1
682370,0,0,1
682420,0,0,1
682450,0,0,1
682470,0,0,1
682480,0,0,1
682490,0,0,1
682500,0,0,1
682510,0,0,1
682530,0,0,1
682570,0,0,1
682590,0,0,1
682610,0,0,1
682620,0,0,1
682630,0,0,1
682640,0,0,1
682660,0,0,1
682670,0,0,1
682730,0,0,1
682740,0,0,1
682780,1,1,1
682790,0,1,1
682810,0,0,1
682920,0,0,1
682960,0,0,1
682970,0,0,1
683000,0,0,1
683070,0,0,1
683080,0,0,1
683130,0,0,1
683150,0,0,1
683160,0,0,1
683210,0,0,1
683220,0,0,1
683230,0,0,1
683240,0,1,1
683280,0,0,1
683320,0,1,1
683340,0,0,1
683430,0,0,1
683440,0,0,1
683530,0,0,1
683570,0,0,1
683600,0,0,1
683620,0,0,1
683630,0,1,1
683670,0,0,1
683690,0,0,1
683730,0,0,1
683760,0,1,1
683770,0,0,1
683790,0,0,1
683810,0,0,1
683830,0,0,1
683840,1,0,1
683870,0,0,1
683890,1,1,1
683900,0,1,1
683910,0,1,1
683930,0,0,1
683970,0,0,1
684000,0,0,1
684040,0,0,1
684050,0,0,1
684060,1,1,1
684130,0,0,1
684170,1,0,1
684210,0,0,1
684230,1,0,1
684250,0,0,1
684260,0,0,1
684270,1,1,1
684300,0,0,1
684320,1,1,1
684330,0,0,1
684380,0,0,1
684400,0,0,1
684410,1,1,1
684420,0,0,1
684430,0,1,1
684470,0,0,1
684490,0,0,1
684510,0,0,1
684530,1,1,1
684560,1,1,1
684570,0,0,1
684580,0,0,1
684590,0,0,1
684620,0,0,1
684650,0,0,1
684680,0,0,1
684720,0,0,1
684770,0,0,1
684820,0,0,1
684870,1,1,1
684930,0,0,1
684940,0,0,1
684970,0,0,1
684980,0,0,1
685000,0,0,1
685020,0,0,1
685040,0,1,1
685050,0,0,1
685120,0,0,1
685130,1,1,1
685200,0,1,1
685230,0,0,1
685240,0,0,1
685310,0,0,1
685340,0,0,1
685370,0,0,1
685390,0,0,1
685400,0,0,1
685420,0,0,1
685430,0,0,1
685450,0,0,1
685570,0,0,1
685680,1,1,1
685690,0,0,1
685730,0,0,1
685750,0,0,1
685760,0,0,1
685790,0,0,1
685800,0,1,1
685910,0,0,1
685920,0,0,1
685950,0,1,1
685970,0,0,1
685990,0,0,1
686000,0,0,1
686010,0,0,1
686030,0,0,1
686040,0,0,1
686090,0,0,1
686100,0,0,1
686110,0,1,1
686180,0,0,1
686190,0,0,1
686200,0,0,1
686230,0,0,1
686260,0,0,1
686340,0,0,1
686360,0,0,1
686380,0,0,1
686440,0,1,1
686450,1,1,1
686490,0,0,1
686500,0,1,1
686510,1,1,1
686520,0,0,1
686550,0,0,1
686570,0,0,1
686580,0,0,1
686600,0,0,1
686610,0,0,1
686620,0,0,1
686630,0,0,1
686640,0,0,1
686680,0,1,1
686740,0,0,1
686760,1,1,1
686870,0,0,1
686900,1,1,1
686910,0,0,1
686940,0,0,1
686950,0,0,1
687260,0,0,1
687270,0,0,1
687280,0,1,1
687310,0,0,1
687320,0,0,1
687360,0,0,1
687390,0,0,1
687480,0,0,1
687490,0,0,1
687510,0,0,1
687540,0,1,1
687560,0,0,1
687590,1,1,1
687600,0,0,1
687610,0,0,1
687630,0,0,1
687640,0,0,1
687650,0,0,1
687720,0,1,1
687730,0,0,1
687750,0,0,1
687760,0,1,1
687830,0,0,1
687850,0,1,1
687870,0,0,1
687890,0,0,1
687900,0,1,1
687920,0,0,1
687980,0,0,1
688000,1,1,1
688020,0,0,1
688050,0,0,1
688060,1,1,1
688070,0,0,1
688110,0,0,1
688130,0,0,1
688140,0,0,1
688170,0,1,1
688200,1,1,1
688210,0,0,1
688260,0,0,1
688330,0,0,1
688350,0,0,1
688360,0,0,1
688370,0,0,1
688380,1,0,1
688400,0,1,1
688420,0,1,1
688450,0,0,1
688470,0,0,1
688480,0,0,1
688500,0,0,1
688570,0,1,1
688580,0,0,1
688590,0,0,1
688600,0,0,1
688620,1,1,1
688630,0,0,1
688650,1,0,1
688680,0,0,1
688690,0,0,1
688720,0,0,1
688770,0,0,1
688780,0,0,1
688790,0,0,1
688800,0,0,1
688880,0,0,1
688930,0,0,1
688940,0,0,1
689000,1,1,1
689020,0,1,1
689030,0,0,1
689040,1,1,1
689050,0,0,1
689060,0,0,1
689070,0,0,1
689080,0,0,1
689090,0,1,1
689100,0,0,1
689120,0,0,1
689160,0,1,1
689170,0,1,1
689180,0,0,1
689210,0,0,1
689270,1,0,1
689290,0,0,1
689300,0,1,1
689340,0,0,1
689350,0,0,1
689360,1,1,1
689400,0,1,1
689480,1,1,1
689520,0,0,1
689570,0,0,1
689580,0,0,1
689600,0,0,1
689610,0,0,1
689620,0,0,1
689650,0,0,1
689680,0,0,1
689700,0,0,1
689710,0,0,1
689740,0,0,1
689750,0,0,1
689830,0,0,1
689850,0,0,1
689880,0,0,1
689900,1,1,1
689910,1,1,1
690000,0,0,1
690040,0,0,1
690060,0,0,1
690080,0,0,1
690120,0,0,1
690130,1,1,1
690140,0,0,1
690150,0,1,1
690200,0,0,1
690220,0,0,1
690240,0,0,1
690250,1,0,1
690260,0,0,1
690280,0,0,1
690310,0,0,1
690350,0,0,1
690400,0,0,1
690410,0,0,1
690440,0,0,1
690460,0,0,1
690510,0,0,1
690530,0,0,1
690550,1,1,1
690560,0,0,1
690570,0,1,1
690580,0,0,1
690610,0,1,1
690620,0,0,1
690630,0,0,1
690670,0,0,1
690710,0,0,1
690740,0,0,1
690790,0,0,1
690810,0,0,1
690820,0,0,1
690830,0,0,1
690840,0,0,1
690850,1,1,1
690860,0,0,1
690930,1,1,1
690950,0,0,1
691020,0,0,1
691080,0,0,1
691130,0,0,1
691150,0,0,1
691160,0,1,1
691190,0,0,1
691220,0,0,1
691240,1,1,1
691250,0,0,1
691280,0,0,1
691320,0,0,1
691390,0,0,1
691420,0,0,1
691430,0,0,1
691450,0,0,1
691540,1,1,1
691570,0,0,1
691580,0,1,1
691590,0,0,1
691600,0,1,1
691620,0,0,1
691630,0,0,1
691640,0,0,1
691650,0,0,1
691680,0,0,1
691690,1,1,1
691700,0,0,1
691720,0,0,1
691730,0,0,1
691750,0,0,1
691770,0,0,1
691810,0,0,1
691830,0,1,1
691860,0,0,1
691890,0,0,1
691910,0,0,1
691920,0,0,1
691930,0,0,1
691980,0,0,1
691990,0,0,1
692030,0,0,1
692090,0,0,1
692100,0,0,1
692110,0,0,1
692170,0,0,1
692180,0,0,1
692190,0,1,1
692200,0,0,1
692260,0,0,1
692270,0,0,1
692290,0,0,1
692310,1,1,1
692360,0,0,1
692530,0,0,1
692590,0,0,1
692610,1,1,1
692630,0,1,1
692660,0,0,1
692680,0,1,1
692690,0,0,1
692710,0,0,1
692780,0,0,1
692790,0,0,1
692830,0,0,1
692840,0,0,1
692880,0,0,1
692920,0,0,1
692930,0,0,1
693030,0,1,1
693090,0,0,1
693180,0,0,1
693190,0,0,1
693210,0,0,1
693240,0,0,1
693250,0,0,1
693300,1,1,1
693310,1,1,1
693320,0,0,1
693330,0,0,1
693360,0,0,1
693380,1,0,1
693400,0,0,1
693430,0,0,1
693440,1,1,1
693450,0,0,1
693500,0,0,1
693560,0,0,1
693580,0,0,1
693650,0,0,1
693670,0,1,1
693700,1,1,1
693750,0,0,1
693790,0,0,1
693810,0,0,1
693830,0,0,1
693880,0,0,1
693890,0,0,1
693950,0,0,1
693960,0,0,1
693990,0,0,1
694070,1,1,1
694090,0,0,1
694130,0,0,1
694140,0,0,1
694150,0,0,1
694160,0,0,1
694180,0,1,0
694370,0,0,1
694420,0,0,1
694430,0,0,1
694440,0,0,1
694470,0,0,1
694480,0,0,1
694490,1,1,1
694500,0,0,1
694520,1,1,1
694550,0,0,1
694660,0,0,1
694670,0,0,1
694720,0,0,1
694730,0,0,1
694760,0,0,1
694790,0,0,1
694830,0,0,1
694870,0,0,1
694930,0,1,1
694950,0,0,1
694960,0,0,1
694980,0,0,1
695100,0,0,1
695110,1,1,1
695290,0,0,1
695320,0,0,1
695360,0,0,1
695420,1,1,1
695450,0,0,1
695460,0,0,1
695490,0,0,1
695510,0,0,1
695560,1,1,1
695590,0,0,1
695600,0,0,1
695630,0,0,1
695650,0,0,1
695660,0,0,1
695690,0,0,1
695720,0,0,1
695760,0,0,1
695810,0,0,1
695830,1,1,1
695880,0,0,1
695910,0,0,1
695920,0,1,1
695940,0,0,1
695950,0,0,1
695960,0,0,1
695970,0,1,1
695980,0,0,1
695990,0,0,1
696000,0,0,1
696010,0,0,1
696020,0,0,1
696040,0,0,1
696060,1,1,1
696110,1,1,1
696140,0,1,1
696160,0,0,1
696170,0,0,1
696180,0,0,1
696190,0,0,1
696200,0,0,1
696250,0,0,1
696310,1,1,1
696360,0,0,1
696370,0,0,1
696400,0,0,1
696410,0,0,1
696430,0,1,1
696460,1,1,1
696470,0,0,1
696480,0,1,1
696490,0,0,1
696500,0,0,1
696530,0,0,1
696540,0,0,1
696560,0,0,1
696580,0,0,1
696590,0,0,1
696650,0,0,1
696710,0,1,1
696730,0,0,1
696760,0,0,1
696810,0,0,1
696840,0,0,1
696860,1,1,1
696910,0,0,1
696930,0,0,1
696940,0,0,1
696990,0,0,1
697000,0,0,1
697130,0,0,1
697160,0,0,1
697260,0,0,1
697360,0,0,1
697370,0,0,1
697450,0,0,1
697490,0,0,1
697530,0,0,1
697550,0,0,1
697580,0,1,1
697600,0,0,1
697610,0,0,1
697630,0,0,1
697650,1,1,1
697660,1,1,1
697680,0,0,1
697710,0,1,1
697730,1,1,1
697800,0,0,1
697850,0,0,1
697870,0,1,1
697890,0,0,1
697910,0,0,1
697930,0,0,1
697950,0,0,1
697960,0,0,1
697970,0,0,1
698040,0,0,1
698050,1,1,1
698100,0,0,1
698110,0,0,1
698160,0,0,1
698260,0,0,1
698300,1,1,1
698320,0,0,1
698330,1,1,1
698410,0,1,1
698450,0,0,1
698480,0,0,1
698500,1,1,1
698520,0,0,1
698540,0,1,1
698570,0,0,1
698590,0,0,1
698610,0,0,1
698620,0,1,1
698640,1,1,1
698650,0,0,1
698710,0,0,1
698720,0,1,1
698740,0,0,1
698770,0,1,1
698780,0,1,1
698790,0,0,1
698830,0,0,1
698870,0,1,1
698880,0,1,1
698910,0,0,1
698950,0,0,1
698960,0,0,1
698980,0,1,1
699010,0,0,1
699040,0,0,1
699080,1,1,1
699100,0,0,1
699150,0,1,1
699160,0,1,1
699170,1,1,1
699180,0,0,1
699230,0,0,1
699240,0,0,1
699370,0,0,1
699390,0,0,1
699410,0,0,1
699460,0,1,1
699470,0,0,1
699480,0,0,1
699510,0,0,1
699550,0,0,1
699570,0,0,1
699590,0,0,1
699600,1,1,1
699670,1,1,1
699680,0,0,1
699700,0,0,1
699720,0,0,1
699740,0,0,1
699750,1,1,1
699760,0,0,1
699770,0,0,1
699780,1,1,1
699790,0,0,1
699820,0,0,1
699850,0,1,1
699860,0,1,1
699870,0,1,1
699920,1,1,1
699930,0,0,1
699940,0,0,1
699970,0,0,1
699990,0,0,1
700030,0,0,1
700050,0,0,1
700140,0,0,1
700160,0,1,1
700170,0,0,1
700270,0,0,1
700330,0,0,1
700400,0,0,1
700440,0,1,1
700450,0,0,1
700460,0,1,1
700470,0,0,1
700480,0,0,1
700490,0,0,1
700510,0,0,1
700520,0,0,1
700540,0,0,1
700560,0,0,1
700570,0,1,1
700590,0,1,1
700610,0,1,1
700620,0,0,1
700650,0,0,1
700660,1,1,1
700730,0,0,1
700750,0,1,1
700770,0,0,1
700780,0,1,1
700830,0,0,1
700880,0,1,1
700910,0,1,1
700920,1,1,1
700940,0,0,1
700990,0,0,1
701010,0,0,1
701040,1,1,1
701080,0,0,1
701100,0,0,1
701160,0,1,1
701280,1,1,1
701290,0,0,1
701370,0,0,1
701380,0,0,1
701420,0,0,1
701440,0,0,1
701460,1,1,1
701470,1,0,1
701540,0,1,1
701620,0,0,1
701680,0,0,1
701720,0,0,1
701730,0,1,1
701740,0,0,1
701760,0,0,1
701800,0,0,1
701810,0,0,1
701860,0,1,1
701870,0,0,1
701880,0,0,1
701890,0,0,1
701900,1,1,1
701910,1,1,1
701930,0,0,1
701940,0,0,1
701950,0,0,1
701960,0,0,1
701970,0,0,1
701990,0,0,1
702030,0,0,1
702080,0,0,1
702110,0,0,1
702120,0,0,1
702150,0,0,1
702160,0,1,1
702180,0,0,1
702200,1,1,1
702210,0,0,1
702220,0,0,1
702270,0,0,1
702300,0,1,1
702310,0,1,1
702320,0,0,1
702360,0,0,1
702430,0,1,1
702510,0,1,1
702550,0,0,1
702670,0,1,1
702700,0,0,1
702790,0,0,1
702810,1,1,1
702820,1,0,1
702890,0,0,1
702910,0,0,1
702940,1,1,1
703000,0,0,1
703030,0,0,1
703040,0,0,1
703050,0,0,1
703060,0,0,1
703070,0,1,1
703090,0,0,1
703120,0,0,1
703140,0,0,1
703180,0,0,1
703200,0,1,1
703210,1,1,1
703250,0,0,1
703260,1,1,1
703270,0,0,1
703280,0,0,1
703310,0,0,1
703320,0,0,1
703360,0,0,1
703400,0,0,1
703430,0,0,1
703500,0,0,1
703510,0,0,1
703530,0,0,1
703540,0,0,1
703600,1,1,1
703620,0,0,1
703630,0,0,1
703700,0,1,1
703720,1,1,1
703730,0,0,1
703750,0,0,1
703760,1,0,1
703800,0,0,1
703820,0,0,1
703840,0,0,1
703870,1,1,1
703880,0,0,1
703920,0,0,1
703940,0,1,1
703950,0,1,1
703980,0,1,1
704010,0,1,1
704030,1,0,1
704040,0,0,1
704070,0,0,1
704140,0,0,1
704190,0,0,1
704200,0,0,1
704210,0,0,1
704230,0,0,1
704270,0,0,1
704300,0,0,1
704310,0,0,1
704350,0,1,1
704360,0,0,1
704370,0,0,1
704430,0,0,1
704440,1,1,1
704450,1,1,1
704460,0,0,1
704470,0,0,1
704480,0,0,1
704490,0,0,1
704500,0,0,1
704510,0,1,1
704640,0,0,1
704660,0,0,1
704670,1,1,1
704680,1,1,1
704690,0,1,1
704700,0,0,1
704750,0,0,1
704760,0,0,1
704830,0,1,1
704840,0,1,1
704850,0,0,1
704860,0,1,1
704880,0,0,1
704910,0,0,1
704940,0,0,1
704950,0,0,1
704990,0,0,1
705020,1,1,1
705050,1,1,1
705060,0,0,1
705070,0,0,1
705090,0,0,1
705100,0,0,1
705120,0,0,1
705150,0,0,1
705210,1,0,1
705220,0,1,1
705230,0,0,1
705240,0,0,1
705250,1,1,1
705260,0,0,1
705280,0,0,1
705290,0,0,1
705300,1,1,1
705370,1,1,1
705380,0,0,1
705390,0,0,1
705400,0,0,1
705410,0,1,1
705420,0,0,1
705430,0,0,1
705440,0,0,1
705450,1,1,1
705500,1,1,1
705530,0,0,1
705550,0,0,1
705610,0,0,1
705620,0,0,1
705640,0,0,1
705670,0,0,1
705710,1,1,1
705740,0,0,1
705750,1,1,1
705780,0,1,1
705800,1,0,1
705810,0,0,1
705840,0,0,1
705860,0,0,1
705870,0,0,1
705920,1,0,1
705930,0,0,1
706010,0,0,1
706020,0,0,1
706030,0,0,1
706130,0,1,1
706200,0,0,1
706210,0,1,1
706240,0,1,1
706270,0,0,1
706280,0,0,1
706320,0,0,1
706330,0,0,1
706350,0,0,1
706370,0,0,1
706380,0,0,1
706390,0,0,1
706490,0,0,1
706510,1,1,1
706560,0,1,1
706570,0,0,1
706690,0,0,1
706710,0,1,1
706840,0,0,1
706880,0,1,1
706920,0,0,1
706960,1,1,1
706990,0,0,1
707000,0,0,1
707010,0,0,1
707060,0,0,1
707110,0,0,1
707140,1,1,1
707220,0,0,1
707230,0,0,1
707300,0,0,1
707320,0,0,1
707350,0,0,1
707370,0,0,1
707380,0,0,1
707400,0,0,1
707450,0,0,1
707470,0,1,1
707560,0,1,1
707580,0,0,1
707590,0,0,1
707610,0,0,1
707680,0,1,1
707720,0,0,1
707750,0,1,1
707770,0,1,1
707850,0,0,1
707860,1,0,1
707870,0,0,1
707920,1,1,1
707960,1,1,1
708100,0,0,1
708120,0,0,1
708140,0,1,1
708150,0,0,1
708160,0,0,1
708190,0,0,1
708260,0,1,1
708280,0,0,1
708300,1,1,1
708310,0,0,1
708340,0,0,1
708370,0,0,1
708430,0,0,1
708450,1,1,1
708480,0,0,1
708510,0,1,1
708580,0,0,1
708630,0,0,1
708640,0,0,1
708680,0,0,1
708710,0,0,1
708760,0,0,1
708780,0,0,1
708790,0,0,1
708800,0,0,1
708820,0,0,1
708830,0,0,1
708850,0,1,1
708870,0,0,1
708890,0,0,1
708920,0,0,1
708930,0,0,1
708940,0,0,1
708950,0,1,1
708970,1,1,1
709020,0,1,1
709050,0,0,1
709080,0,0,1
709140,0,0,1
709190,0,0,1
709220,0,0,1
709240,0,0,1
709250,0,0,1
709280,0,0,1
709290,0,1,1
709340,0,0,1
709350,0,0,1
709370,0,0,1
709400,0,1,1
709410,0,0,1
709430,0,0,1
709440,0,0,1
709450,0,0,1
709470,1,1,1
709480,0,0,1
709510,0,0,1
709520,0,1,1
709550,0,0,1
709560,0,0,1
709620,0,0,1
709630,0,0,1
709670,0,0,1
709700,0,0,1
709720,0,0,1
709750,1,1,1
709770,0,0,1
709780,0,0,1
709790,0,0,1
709800,0,0,1
709820,1,0,1
709840,1,1,1
709850,0,0,1
709870,1,1,1
709880,0,0,1
709890,0,0,1
709920,0,0,1
709940,0,0,1
710030,0,0,1
710070,0,0,1
710090,0,0,1
710110,0,0,1
710120,0,0,1
710160,0,0,1
710170,0,0,1
710190,0,1,1
710240,0,0,1
710250,0,0,1
710270,0,0,1
710280,0,0,1
710310,0,1,1
710400,0,0,1
710470,0,0,1
710480,0,0,1
710520,0,0,1
710540,0,0,1
710550,0,0,1
710610,1,1,1
710630,0,1,1
710640,0,0,1
710690,0,0,1
710700,0,0,1
710740,0,0,1
710760,0,0,1
710780,0,0,1
710820,0,1,1
710880,0,0,1
710940,0,1,1
710950,0,1,1
710960,0,0,1
710970,1,1,1
710990,0,0,1
711000,0,1,1
711010,0,0,1
711050,0,0,1
711070,1,1,1
711080,1,1,1
711090,1,1,1
711100,1,1,1
711110,1,1,1
711120,0,0,1
711130,0,0,1
711140,0,0,1
711150,0,0,1
711210,0,0,1
711230,0,1,1
711240,1,1,1
711260,0,0,1
711300,0,0,1
711310,0,0,1
711320,0,0,1
711330,0,1,1
711350,0,1,1
711390,0,0,1
711430,0,1,1
711440,0,0,1
711450,0,1,1
711460,0,0,1
711480,0,0,1
711530,0,0,1
711550,0,0,1
711560,0,0,1
711570,0,0,1
711640,0,0,1
711660,0,1,1
711690,1,1,1
711700,0,0,1
711710,0,0,1
711720,0,1,1
711750,0,0,1
711770,0,0,1
711810,1,1,1
711890,0,0,1
711920,1,1,1
711930,0,0,1
711970,1,1,1
711990,0,0,1
712000,0,1,1
712010,0,0,1
712050,0,0,1
712070,0,1,1
712090,0,1,1
712100,1,1,1
712150,0,0,1
712180,0,1,1
712210,0,0,1
712230,0,0,1
712240,0,0,1
712380,1,1,1
712390,0,0,1
712410,0,0,1
712430,0,1,1
712530,0,0,1
712610,0,0,1
712620,0,1,1
712650,0,0,1
712660,1,1,1
712700,0,0,1
712730,0,1,1
712760,0,1,1
712770,0,0,1
712790,0,0,1
712810,0,0,1
712840,0,0,1
712870,0,0,1
712890,0,0,1
712970,0,0,1
712980,0,0,1
713010,0,0,1
713030,0,0,1
713050,1,1,1
713060,0,0,1
713070,0,1,1
713080,0,0,1
713090,0,1,1
713100,0,0,1
713160,0,0,1
713170,0,0,1
713180,0,0,1
713220,1,0,1
713230,0,0,1
713260,0,0,1
713310,0,0,1
713320,0,0,1
713340,0,0,1
713380,0,0,1
713390,0,0,1
713420,0,0,1
713430,1,1,1
713440,0,0,1
713450,0,0,1
713460,0,0,1
713500,0,0,1
713530,0,0,1
713540,0,0,1
713570,0,0,1
713580,0,0,1
713590,0,0,1
713600,0,0,1
713610,1,1,1
713650,0,0,1
713680,0,0,1
713780,0,0,1
713800,0,0,1
713830,0,0,1
713840,0,0,1
713860,0,0,1
713920,0,0,1
713940,0,0,1
713950,0,0,1
713980,0,0,1
714010,0,0,1
714020,0,0,1
714060,0,0,1
714080,0,0,1
714130,0,0,1
714240,1,0,1
714250,0,0,1
714280,0,1,1
714290,0,0,1
714300,0,0,1
714360,0,0,1
714370,0,0,1
714530,0,0,1
714570,0,0,1
714580,0,0,1
714610,0,0,1
714620,0,0,1
714640,0,0,1
714670,0,0,1
714730,0,0,1
714780,0,0,1
714800,0,0,1
714840,0,1,1
714880,0,0,1
714910,0,0,1
714970,0,0,1
714980,1,1,1
715010,1,1,1
715050,0,0,1
715060,1,1,1
715090,0,0,1
715100,0,0,1
715210,0,0,1
715270,0,1,1
715280,0,1,1
715290,0,0,1
715310,1,1,1
715350,1,0,1
715370,0,0,1
715410,0,0,1
715430,0,1,1
715440,1,1,1
715460,0,0,1
715470,0,0,1
715490,0,0,1
715510,1,1,1
715520,0,0,1
715560,0,0,1
715580,0,0,1
715650,0,0,1
715660,0,0,1
715670,0,0,1
715690,0,0,1
715720,0,0,1
715760,0,0,1
715800,0,0,1
715840,0,0,1
715980,0,0,1
715990,1,1,1
716000,0,0,1
716010,1,1,1
716040,1,1,1
716050,0,0,1
716070,1,1,1
716090,1,1,1
716100,1,1,1
716150,0,0,1
716190,0,0,1
716230,0,0,1
716240,0,0,1
716250,0,0,1
716260,0,0,1
716310,1,1,1
716330,1,1,1
716340,1,1,1
716360,0,1,1
716370,0,0,1
716380,0,0,1
716400,0,0,1
716480,0,0,1
716490,1,1,1
716560,0,0,1
716600,0,0,1
716630,1,1,1
716640,1,1,1
716650,1,1,1
716680,1,1,1
716710,0,0,1
716750,0,0,1
716760,0,0,1
716770,1,1,1
716850,0,0,1
716870,0,0,1
716890,0,0,1
716900,0,0,1
716920,1,1,1
716940,0,0,1
716950,0,0,1
717000,0,0,1
717020,0,0,1
717040,0,0,1
717050,0,0,1
717060,0,0,1
717070,1,1,1
717120,0,0,1
717170,0,0,1
717190,0,0,1
717200,0,0,1
717240,0,1,1
717310,0,0,1
717330,0,0,1
717370,0,0,1
717380,0,0,1
717400,0,0,1
717450,0,1,1
717540,1,1,1
717610,0,1,1
717640,1,1,1
717670,0,0,1
717680,0,0,1
717710,0,0,1
717720,0,1,1
717760,0,0,1
717780,0,1,1
717790,0,0,1
717820,0,0,1
717830,0,0,1
717840,0,1,1
717850,1,1,1
717940,0,0,1
717950,0,0,1
717960,0,0,1
717980,0,0,1
717990,0,0,1
718010,0,1,1
718020,0,0,1
718030,0,0,1
718040,1,1,1
718070,0,0,1
718080,0,1,1
718090,0,0,1
718120,0,1,1
718140,0,0,1
718180,1,0,1
718200,0,0,1
718210,0,0,1
718220,0,0,1
718240,0,1,1
718250,1,0,1
718270,0,0,1
718310,0,0,1
718320,1,1,1
718330,1,1,1
718350,0,0,1
718360,0,0,1
718370,0,0,1
718380,0,0,1
718410,0,1,1
718470,0,0,1
718490,0,0,1
718500,0,0,1
718530,0,0,1
718540,0,0,1
718560,0,1,1
718590,0,0,1
718650,0,0,1
718660,0,0,1
718670,1,1,1
718680,0,0,1
718710,0,0,1
718720,1,1,1
718730,0,1,1
718740,0,1,1
718810,0,0,1
718830,0,0,1
718840,0,0,1
718910,0,0,1
718920,0,0,1
718940,0,0,1
718960,0,0,1
718970,0,0,1
718980,0,0,1
718990,0,0,1
719070,0,0,1
719080,1,1,1
719090,0,0,1
719100,0,0,1
719110,0,1,1
719120,0,0,1
719130,0,0,1
719140,1,1,1
719180,0,0,1
719200,0,1,1
719210,1,1,1
719250,0,0,1
719280,0,1,1
719290,1,1,1
719300,1,1,1
719310,1,1,1
719320,0,0,1
719350,1,1,1
719370,0,0,1
719410,0,0,1
719430,0,0,1
719460,0,0,1
719470,0,0,1
719540,0,0,1
719550,1,1,1
719590,0,0,1
719600,0,0,1
